date,OT
2022/11/18 7:43,198
2022/11/18 7:44,146
2022/11/18 7:45,76
2022/11/18 7:46,116
2022/11/18 7:47,87
2022/11/18 7:48,184
2022/11/18 7:49,214
2022/11/18 7:50,73
2022/11/18 7:51,9
2022/11/18 7:52,143
2022/11/18 7:53,218
2022/11/18 7:54,249
2022/11/18 7:55,95
2022/11/18 7:56,226
2022/11/18 7:57,31
2022/11/18 7:58,74
2022/11/18 7:59,58
2022/11/18 8:00,48
2022/11/18 8:01,69
2022/11/18 8:02,169
2022/11/18 8:03,49
2022/11/18 8:04,8
2022/11/18 8:05,120
2022/11/18 8:06,155
2022/11/18 8:07,61
2022/11/18 8:08,110
2022/11/18 8:09,241
2022/11/18 8:10,193
2022/11/18 8:11,60
2022/11/18 8:12,124
2022/11/18 8:13,162
2022/11/18 8:14,194
2022/11/18 8:15,78
2022/11/18 8:16,57
2022/11/18 8:17,104
2022/11/18 8:18,134
2022/11/18 8:19,87
2022/11/18 8:20,204
2022/11/18 8:21,32
2022/11/18 8:22,96
2022/11/18 8:23,49
2022/11/18 8:24,188
2022/11/18 8:25,75
2022/11/18 8:26,29
2022/11/18 8:27,212
2022/11/18 8:28,53
2022/11/18 8:29,79
2022/11/18 8:30,1
2022/11/18 8:31,11
2022/11/18 8:32,134
2022/11/18 8:33,35
2022/11/18 8:34,62
2022/11/18 8:35,100
2022/11/18 8:36,52
2022/11/18 8:37,42
2022/11/18 8:38,101
2022/11/18 8:39,34
2022/11/18 8:40,189
2022/11/18 8:41,41
2022/11/18 8:42,201
2022/11/18 8:43,25
2022/11/18 8:44,206
2022/11/18 8:45,92
2022/11/18 8:46,220
2022/11/18 8:47,1
2022/11/18 8:48,51
2022/11/18 8:49,223
2022/11/18 8:50,120
2022/11/18 8:51,181
2022/11/18 8:52,108
2022/11/18 8:53,32
2022/11/18 8:54,199
2022/11/18 8:55,122
2022/11/18 8:56,9
2022/11/18 8:57,58
2022/11/18 8:58,171
2022/11/18 8:59,6
2022/11/18 9:00,101
2022/11/18 9:01,71
2022/11/18 9:02,254
2022/11/18 9:03,18
2022/11/18 9:04,8
2022/11/18 9:05,155
2022/11/18 9:06,228
2022/11/18 9:07,199
2022/11/18 9:08,206
2022/11/18 9:09,210
2022/11/18 9:10,222
2022/11/18 9:11,86
2022/11/18 9:12,22
2022/11/18 9:13,179
2022/11/18 9:14,221
2022/11/18 9:15,138
2022/11/18 9:16,1
2022/11/18 9:17,30
2022/11/18 9:18,124
2022/11/18 9:19,174
2022/11/18 9:20,181
2022/11/18 9:21,189
2022/11/18 9:22,13
2022/11/18 9:23,66
2022/11/18 9:24,237
2022/11/18 9:25,248
2022/11/18 9:26,54
2022/11/18 9:27,223
2022/11/18 9:28,94
2022/11/18 9:29,229
2022/11/18 9:30,250
2022/11/18 9:31,31
2022/11/18 9:32,151
2022/11/18 9:33,6
2022/11/18 9:34,222
2022/11/18 9:35,54
2022/11/18 9:36,148
2022/11/18 9:37,106
2022/11/18 9:38,105
2022/11/18 9:39,182
2022/11/18 9:40,6
2022/11/18 9:41,101
2022/11/18 9:42,35
2022/11/18 9:43,235
2022/11/18 9:44,181
2022/11/18 9:45,67
2022/11/18 9:46,201
2022/11/18 9:47,204
2022/11/18 9:48,169
2022/11/18 9:49,213
2022/11/18 9:50,235
2022/11/18 9:51,28
2022/11/18 9:52,207
2022/11/18 9:53,175
2022/11/18 9:54,91
2022/11/18 9:55,171
2022/11/18 9:56,143
2022/11/18 9:57,82
2022/11/18 9:58,228
2022/11/18 9:59,212
2022/11/18 10:00,213
2022/11/18 10:01,12
2022/11/18 10:02,164
2022/11/18 10:03,135
2022/11/18 10:04,173
2022/11/18 10:05,149
2022/11/18 10:06,110
2022/11/18 10:07,228
2022/11/18 10:08,68
2022/11/18 10:09,55
2022/11/18 10:10,235
2022/11/18 10:11,75
2022/11/18 10:12,24
2022/11/18 10:13,52
2022/11/18 10:14,213
2022/11/18 10:15,116
2022/11/18 10:16,44
2022/11/18 10:17,28
2022/11/18 10:18,1
2022/11/18 10:19,116
2022/11/18 10:20,106
2022/11/18 10:21,52
2022/11/18 10:22,252
2022/11/18 10:23,81
2022/11/18 10:24,221
2022/11/18 10:25,122
2022/11/18 10:26,232
2022/11/18 10:27,3
2022/11/18 10:28,211
2022/11/18 10:29,145
2022/11/18 10:30,2
2022/11/18 10:31,169
2022/11/18 10:32,127
2022/11/18 10:33,90
2022/11/18 10:34,6
2022/11/18 10:35,104
2022/11/18 10:36,160
2022/11/18 10:37,235
2022/11/18 10:38,255
2022/11/18 10:39,30
2022/11/18 10:40,2
2022/11/18 10:41,131
2022/11/18 10:42,208
2022/11/18 10:43,142
2022/11/18 10:44,179
2022/11/18 10:45,122
2022/11/18 10:46,158
2022/11/18 10:47,123
2022/11/18 10:48,218
2022/11/18 10:49,154
2022/11/18 10:50,176
2022/11/18 10:51,246
2022/11/18 10:52,144
2022/11/18 10:53,212
2022/11/18 10:54,76
2022/11/18 10:55,203
2022/11/18 10:56,72
2022/11/18 10:57,105
2022/11/18 10:58,188
2022/11/18 10:59,29
2022/11/18 11:00,248
2022/11/18 11:01,51
2022/11/18 11:02,41
2022/11/18 11:03,22
2022/11/18 11:04,83
2022/11/18 11:05,138
2022/11/18 11:06,241
2022/11/18 11:07,229
2022/11/18 11:08,148
2022/11/18 11:09,67
2022/11/18 11:10,45
2022/11/18 11:11,89
2022/11/18 11:12,143
2022/11/18 11:13,126
2022/11/18 11:14,80
2022/11/18 11:15,128
2022/11/18 11:16,218
2022/11/18 11:17,39
2022/11/18 11:18,76
2022/11/18 11:19,43
2022/11/18 11:20,105
2022/11/18 11:21,10
2022/11/18 11:22,225
2022/11/18 11:23,175
2022/11/18 11:24,229
2022/11/18 11:25,170
2022/11/18 11:26,19
2022/11/18 11:27,176
2022/11/18 11:28,56
2022/11/18 11:29,208
2022/11/18 11:30,156
2022/11/18 11:31,153
2022/11/18 11:32,83
2022/11/18 11:33,124
2022/11/18 11:34,35
2022/11/18 11:35,141
2022/11/18 11:36,215
2022/11/18 11:37,110
2022/11/18 11:38,242
2022/11/18 11:39,142
2022/11/18 11:40,242
2022/11/18 11:41,49
2022/11/18 11:42,144
2022/11/18 11:43,39
2022/11/18 11:44,171
2022/11/18 11:45,153
2022/11/18 11:46,201
2022/11/18 11:47,71
2022/11/18 11:48,105
2022/11/18 11:49,159
2022/11/18 11:50,80
2022/11/18 11:51,123
2022/11/18 11:52,133
2022/11/18 11:53,49
2022/11/18 11:54,27
2022/11/18 11:55,236
2022/11/18 11:56,255
2022/11/18 11:57,14
2022/11/18 11:58,6
2022/11/18 11:59,151
2022/11/18 12:00,20
2022/11/18 12:01,71
2022/11/18 12:02,162
2022/11/18 12:03,95
2022/11/18 12:04,26
2022/11/18 12:05,246
2022/11/18 12:06,62
2022/11/18 12:07,206
2022/11/18 12:08,246
2022/11/18 12:09,19
2022/11/18 12:10,105
2022/11/18 12:11,231
2022/11/18 12:12,51
2022/11/18 12:13,181
2022/11/18 12:14,7
2022/11/18 12:15,234
2022/11/18 12:16,121
2022/11/18 12:17,75
2022/11/18 12:18,93
2022/11/18 12:19,62
2022/11/18 12:20,17
2022/11/18 12:21,89
2022/11/18 12:22,33
2022/11/18 12:23,85
2022/11/18 12:24,0
2022/11/18 12:25,100
2022/11/18 12:26,10
2022/11/18 12:27,138
2022/11/18 12:28,97
2022/11/18 12:29,156
2022/11/18 12:30,235
2022/11/18 12:31,50
2022/11/18 12:32,83
2022/11/18 12:33,92
2022/11/18 12:34,149
2022/11/18 12:35,247
2022/11/18 12:36,3
2022/11/18 12:37,235
2022/11/18 12:38,14
2022/11/18 12:39,11
2022/11/18 12:40,106
2022/11/18 12:41,170
2022/11/18 12:42,164
2022/11/18 12:43,134
2022/11/18 12:44,166
2022/11/18 12:45,50
2022/11/18 12:46,192
2022/11/18 12:47,22
2022/11/18 12:48,37
2022/11/18 12:49,10
2022/11/18 12:50,237
2022/11/18 12:51,225
2022/11/18 12:52,8
2022/11/18 12:53,162
2022/11/18 12:54,32
2022/11/18 12:55,89
2022/11/18 12:56,197
2022/11/18 12:57,210
2022/11/18 12:58,211
2022/11/18 12:59,204
2022/11/18 13:00,59
2022/11/18 13:01,63
2022/11/18 13:02,105
2022/11/18 13:03,25
2022/11/18 13:04,221
2022/11/18 13:05,88
2022/11/18 13:06,76
2022/11/18 13:07,69
2022/11/18 13:08,112
2022/11/18 13:09,161
2022/11/18 13:10,24
2022/11/18 13:11,41
2022/11/18 13:12,48
2022/11/18 13:13,127
2022/11/18 13:14,174
2022/11/18 13:15,106
2022/11/18 13:16,92
2022/11/18 13:17,97
2022/11/18 13:18,22
2022/11/18 13:19,203
2022/11/18 13:20,255
2022/11/18 13:21,103
2022/11/18 13:22,54
2022/11/18 13:23,99
2022/11/18 13:24,10
2022/11/18 13:25,110
2022/11/18 13:26,208
2022/11/18 13:27,89
2022/11/18 13:28,159
2022/11/18 13:29,230
2022/11/18 13:30,109
2022/11/18 13:31,70
2022/11/18 13:32,157
2022/11/18 13:33,99
2022/11/18 13:34,192
2022/11/18 13:35,255
2022/11/18 13:36,98
2022/11/18 13:37,238
2022/11/18 13:38,83
2022/11/18 13:39,182
2022/11/18 13:40,52
2022/11/18 13:41,109
2022/11/18 13:42,175
2022/11/18 13:43,194
2022/11/18 13:44,94
2022/11/18 13:45,252
2022/11/18 13:46,210
2022/11/18 13:47,229
2022/11/18 13:48,1
2022/11/18 13:49,45
2022/11/18 13:50,87
2022/11/18 13:51,122
2022/11/18 13:52,139
2022/11/18 13:53,23
2022/11/18 13:54,29
2022/11/18 13:55,201
2022/11/18 13:56,121
2022/11/18 13:57,178
2022/11/18 13:58,72
2022/11/18 13:59,164
2022/11/18 14:00,35
2022/11/18 14:01,84
2022/11/18 14:02,57
2022/11/18 14:03,72
2022/11/18 14:04,30
2022/11/18 14:05,79
2022/11/18 14:06,58
2022/11/18 14:07,153
2022/11/18 14:08,139
2022/11/18 14:09,125
2022/11/18 14:10,35
2022/11/18 14:11,9
2022/11/18 14:12,83
2022/11/18 14:13,118
2022/11/18 14:14,166
2022/11/18 14:15,200
2022/11/18 14:16,229
2022/11/18 14:17,185
2022/11/18 14:18,138
2022/11/18 14:19,255
2022/11/18 14:20,217
2022/11/18 14:21,62
2022/11/18 14:22,116
2022/11/18 14:23,27
2022/11/18 14:24,168
2022/11/18 14:25,231
2022/11/18 14:26,102
2022/11/18 14:27,35
2022/11/18 14:28,152
2022/11/18 14:29,24
2022/11/18 14:30,106
2022/11/18 14:31,192
2022/11/18 14:32,41
2022/11/18 14:33,50
2022/11/18 14:34,135
2022/11/18 14:35,181
2022/11/18 14:36,130
2022/11/18 14:37,46
2022/11/18 14:38,83
2022/11/18 14:39,134
2022/11/18 14:40,211
2022/11/18 14:41,125
2022/11/18 14:42,249
2022/11/18 14:43,8
2022/11/18 14:44,2
2022/11/18 14:45,255
2022/11/18 14:46,123
2022/11/18 14:47,224
2022/11/18 14:48,254
2022/11/18 14:49,25
2022/11/18 14:50,55
2022/11/18 14:51,174
2022/11/18 14:52,114
2022/11/18 14:53,143
2022/11/18 14:54,15
2022/11/18 14:55,35
2022/11/18 14:56,191
2022/11/18 14:57,78
2022/11/18 14:58,100
2022/11/18 14:59,138
2022/11/18 15:00,182
2022/11/18 15:01,45
2022/11/18 15:02,246
2022/11/18 15:03,246
2022/11/18 15:04,39
2022/11/18 15:05,164
2022/11/18 15:06,229
2022/11/18 15:07,242
2022/11/18 15:08,222
2022/11/18 15:09,67
2022/11/18 15:10,240
2022/11/18 15:11,161
2022/11/18 15:12,92
2022/11/18 15:13,251
2022/11/18 15:14,228
2022/11/18 15:15,95
2022/11/18 15:16,171
2022/11/18 15:17,222
2022/11/18 15:18,64
2022/11/18 15:19,62
2022/11/18 15:20,43
2022/11/18 15:21,229
2022/11/18 15:22,144
2022/11/18 15:23,227
2022/11/18 15:24,157
2022/11/18 15:25,78
2022/11/18 15:26,52
2022/11/18 15:27,175
2022/11/18 15:28,11
2022/11/18 15:29,1
2022/11/18 15:30,146
2022/11/18 15:31,32
2022/11/18 15:32,211
2022/11/18 15:33,185
2022/11/18 15:34,250
2022/11/18 15:35,179
2022/11/18 15:36,143
2022/11/18 15:37,84
2022/11/18 15:38,90
2022/11/18 15:39,14
2022/11/18 15:40,62
2022/11/18 15:41,212
2022/11/18 15:42,174
2022/11/18 15:43,93
2022/11/18 15:44,65
2022/11/18 15:45,49
2022/11/18 15:46,132
2022/11/18 15:47,147
2022/11/18 15:48,30
2022/11/18 15:49,79
2022/11/18 15:50,81
2022/11/18 15:51,64
2022/11/18 15:52,143
2022/11/18 15:53,220
2022/11/18 15:54,7
2022/11/18 15:55,168
2022/11/18 15:56,201
2022/11/18 15:57,244
2022/11/18 15:58,189
2022/11/18 15:59,150
2022/11/18 16:00,82
2022/11/18 16:01,72
2022/11/18 16:02,12
2022/11/18 16:03,231
2022/11/18 16:04,76
2022/11/18 16:05,59
2022/11/18 16:06,238
2022/11/18 16:07,3
2022/11/18 16:08,18
2022/11/18 16:09,131
2022/11/18 16:10,58
2022/11/18 16:11,136
2022/11/18 16:12,181
2022/11/18 16:13,80
2022/11/18 16:14,130
2022/11/18 16:15,120
2022/11/18 16:16,37
2022/11/18 16:17,193
2022/11/18 16:18,82
2022/11/18 16:19,214
2022/11/18 16:20,55
2022/11/18 16:21,123
2022/11/18 16:22,239
2022/11/18 16:23,35
2022/11/18 16:24,88
2022/11/18 16:25,174
2022/11/18 16:26,199
2022/11/18 16:27,20
2022/11/18 16:28,197
2022/11/18 16:29,121
2022/11/18 16:30,190
2022/11/18 16:31,207
2022/11/18 16:32,80
2022/11/18 16:33,91
2022/11/18 16:34,163
2022/11/18 16:35,193
2022/11/18 16:36,53
2022/11/18 16:37,63
2022/11/18 16:38,68
2022/11/18 16:39,138
2022/11/18 16:40,162
2022/11/18 16:41,4
2022/11/18 16:42,204
2022/11/18 16:43,147
2022/11/18 16:44,77
2022/11/18 16:45,46
2022/11/18 16:46,167
2022/11/18 16:47,0
2022/11/18 16:48,93
2022/11/18 16:49,254
2022/11/18 16:50,44
2022/11/18 16:51,199
2022/11/18 16:52,190
2022/11/18 16:53,137
2022/11/18 16:54,120
2022/11/18 16:55,255
2022/11/18 16:56,54
2022/11/18 16:57,186
2022/11/18 16:58,38
2022/11/18 16:59,250
2022/11/18 17:00,243
2022/11/18 17:01,221
2022/11/18 17:02,124
2022/11/18 17:03,209
2022/11/18 17:04,125
2022/11/18 17:05,177
2022/11/18 17:06,65
2022/11/18 17:07,32
2022/11/18 17:08,247
2022/11/18 17:09,151
2022/11/18 17:10,209
2022/11/18 17:11,236
2022/11/18 17:12,151
2022/11/18 17:13,117
2022/11/18 17:14,238
2022/11/18 17:15,8
2022/11/18 17:16,50
2022/11/18 17:17,168
2022/11/18 17:18,38
2022/11/18 17:19,142
2022/11/18 17:20,103
2022/11/18 17:21,84
2022/11/18 17:22,70
2022/11/18 17:23,241
2022/11/18 17:24,172
2022/11/18 17:25,251
2022/11/18 17:26,49
2022/11/18 17:27,145
2022/11/18 17:28,1
2022/11/18 17:29,92
2022/11/18 17:30,201
2022/11/18 17:31,217
2022/11/18 17:32,192
2022/11/18 17:33,94
2022/11/18 17:34,254
2022/11/18 17:35,109
2022/11/18 17:36,49
2022/11/18 17:37,1
2022/11/18 17:38,23
2022/11/18 17:39,41
2022/11/18 17:40,227
2022/11/18 17:41,40
2022/11/18 17:42,99
2022/11/18 17:43,203
2022/11/18 17:44,234
2022/11/18 17:45,220
2022/11/18 17:46,209
2022/11/18 17:47,141
2022/11/18 17:48,196
2022/11/18 17:49,151
2022/11/18 17:50,110
2022/11/18 17:51,30
2022/11/18 17:52,99
2022/11/18 17:53,217
2022/11/18 17:54,27
2022/11/18 17:55,181
