date,OT
2022/11/18 6:18,159
2022/11/18 6:19,23
2022/11/18 6:20,164
2022/11/18 6:21,198
2022/11/18 6:22,70
2022/11/18 6:23,207
2022/11/18 6:24,164
2022/11/18 6:25,68
2022/11/18 6:26,33
2022/11/18 6:27,84
2022/11/18 6:28,34
2022/11/18 6:29,18
2022/11/18 6:30,252
2022/11/18 6:31,8
2022/11/18 6:32,240
2022/11/18 6:33,184
2022/11/18 6:34,199
2022/11/18 6:35,196
2022/11/18 6:36,99
2022/11/18 6:37,11
2022/11/18 6:38,117
2022/11/18 6:39,112
2022/11/18 6:40,209
2022/11/18 6:41,155
2022/11/18 6:42,157
2022/11/18 6:43,249
2022/11/18 6:44,245
2022/11/18 6:45,36
2022/11/18 6:46,63
2022/11/18 6:47,253
2022/11/18 6:48,26
2022/11/18 6:49,134
2022/11/18 6:50,120
2022/11/18 6:51,121
2022/11/18 6:52,78
2022/11/18 6:53,34
2022/11/18 6:54,188
2022/11/18 6:55,171
2022/11/18 6:56,251
2022/11/18 6:57,183
2022/11/18 6:58,222
2022/11/18 6:59,29
2022/11/18 7:00,22
2022/11/18 7:01,27
2022/11/18 7:02,253
2022/11/18 7:03,157
2022/11/18 7:04,23
2022/11/18 7:05,181
2022/11/18 7:06,71
2022/11/18 7:07,209
2022/11/18 7:08,166
2022/11/18 7:09,253
2022/11/18 7:10,120
2022/11/18 7:11,183
2022/11/18 7:12,103
2022/11/18 7:13,138
2022/11/18 7:14,115
2022/11/18 7:15,112
2022/11/18 7:16,69
2022/11/18 7:17,119
2022/11/18 7:18,71
2022/11/18 7:19,146
2022/11/18 7:20,94
2022/11/18 7:21,63
2022/11/18 7:22,86
2022/11/18 7:23,164
2022/11/18 7:24,80
2022/11/18 7:25,29
2022/11/18 7:26,255
2022/11/18 7:27,30
2022/11/18 7:28,172
2022/11/18 7:29,205
2022/11/18 7:30,212
2022/11/18 7:31,50
2022/11/18 7:32,38
2022/11/18 7:33,6
2022/11/18 7:34,194
2022/11/18 7:35,28
2022/11/18 7:36,44
2022/11/18 7:37,212
2022/11/18 7:38,188
2022/11/18 7:39,194
2022/11/18 7:40,199
2022/11/18 7:41,10
2022/11/18 7:42,13
2022/11/18 7:43,11
2022/11/18 7:44,232
2022/11/18 7:45,96
2022/11/18 7:46,47
2022/11/18 7:47,14
2022/11/18 7:48,60
2022/11/18 7:49,141
2022/11/18 7:50,59
2022/11/18 7:51,139
2022/11/18 7:52,101
2022/11/18 7:53,171
2022/11/18 7:54,10
2022/11/18 7:55,164
2022/11/18 7:56,13
2022/11/18 7:57,12
2022/11/18 7:58,13
2022/11/18 7:59,125
2022/11/18 8:00,196
2022/11/18 8:01,98
2022/11/18 8:02,51
2022/11/18 8:03,247
2022/11/18 8:04,154
2022/11/18 8:05,135
2022/11/18 8:06,188
2022/11/18 8:07,58
2022/11/18 8:08,157
2022/11/18 8:09,148
2022/11/18 8:10,44
2022/11/18 8:11,186
2022/11/18 8:12,254
2022/11/18 8:13,205
2022/11/18 8:14,196
2022/11/18 8:15,234
2022/11/18 8:16,31
2022/11/18 8:17,0
2022/11/18 8:18,109
2022/11/18 8:19,130
2022/11/18 8:20,240
2022/11/18 8:21,217
2022/11/18 8:22,124
2022/11/18 8:23,62
2022/11/18 8:24,13
2022/11/18 8:25,44
2022/11/18 8:26,223
2022/11/18 8:27,64
2022/11/18 8:28,160
2022/11/18 8:29,85
2022/11/18 8:30,130
2022/11/18 8:31,218
2022/11/18 8:32,90
2022/11/18 8:33,151
2022/11/18 8:34,123
2022/11/18 8:35,145
2022/11/18 8:36,46
2022/11/18 8:37,191
2022/11/18 8:38,204
2022/11/18 8:39,23
2022/11/18 8:40,37
2022/11/18 8:41,250
2022/11/18 8:42,27
2022/11/18 8:43,169
2022/11/18 8:44,52
2022/11/18 8:45,229
2022/11/18 8:46,152
2022/11/18 8:47,3
2022/11/18 8:48,157
2022/11/18 8:49,102
2022/11/18 8:50,203
2022/11/18 8:51,104
2022/11/18 8:52,180
2022/11/18 8:53,73
2022/11/18 8:54,32
2022/11/18 8:55,21
2022/11/18 8:56,177
2022/11/18 8:57,82
2022/11/18 8:58,206
2022/11/18 8:59,12
2022/11/18 9:00,234
2022/11/18 9:01,79
2022/11/18 9:02,112
2022/11/18 9:03,90
2022/11/18 9:04,217
2022/11/18 9:05,211
2022/11/18 9:06,32
2022/11/18 9:07,200
2022/11/18 9:08,18
2022/11/18 9:09,158
2022/11/18 9:10,32
2022/11/18 9:11,224
2022/11/18 9:12,111
2022/11/18 9:13,2
2022/11/18 9:14,223
2022/11/18 9:15,28
2022/11/18 9:16,220
2022/11/18 9:17,186
2022/11/18 9:18,124
2022/11/18 9:19,205
2022/11/18 9:20,152
2022/11/18 9:21,114
2022/11/18 9:22,58
2022/11/18 9:23,112
2022/11/18 9:24,106
2022/11/18 9:25,68
2022/11/18 9:26,243
2022/11/18 9:27,103
2022/11/18 9:28,213
2022/11/18 9:29,178
2022/11/18 9:30,7
2022/11/18 9:31,72
2022/11/18 9:32,172
2022/11/18 9:33,26
2022/11/18 9:34,32
2022/11/18 9:35,164
2022/11/18 9:36,254
2022/11/18 9:37,206
2022/11/18 9:38,225
2022/11/18 9:39,212
2022/11/18 9:40,43
2022/11/18 9:41,184
2022/11/18 9:42,230
2022/11/18 9:43,101
2022/11/18 9:44,136
2022/11/18 9:45,3
2022/11/18 9:46,192
2022/11/18 9:47,100
2022/11/18 9:48,177
2022/11/18 9:49,217
2022/11/18 9:50,205
2022/11/18 9:51,129
2022/11/18 9:52,3
2022/11/18 9:53,62
2022/11/18 9:54,2
2022/11/18 9:55,27
2022/11/18 9:56,145
2022/11/18 9:57,50
2022/11/18 9:58,199
2022/11/18 9:59,37
2022/11/18 10:00,55
2022/11/18 10:01,151
2022/11/18 10:02,86
2022/11/18 10:03,52
2022/11/18 10:04,84
2022/11/18 10:05,253
2022/11/18 10:06,217
2022/11/18 10:07,67
2022/11/18 10:08,18
2022/11/18 10:09,82
2022/11/18 10:10,139
2022/11/18 10:11,193
2022/11/18 10:12,216
2022/11/18 10:13,100
2022/11/18 10:14,212
2022/11/18 10:15,129
2022/11/18 10:16,100
2022/11/18 10:17,164
2022/11/18 10:18,165
2022/11/18 10:19,130
2022/11/18 10:20,232
2022/11/18 10:21,33
2022/11/18 10:22,80
2022/11/18 10:23,187
2022/11/18 10:24,123
2022/11/18 10:25,125
2022/11/18 10:26,107
2022/11/18 10:27,186
2022/11/18 10:28,194
2022/11/18 10:29,212
2022/11/18 10:30,186
2022/11/18 10:31,125
2022/11/18 10:32,80
2022/11/18 10:33,57
2022/11/18 10:34,32
2022/11/18 10:35,50
2022/11/18 10:36,137
2022/11/18 10:37,196
2022/11/18 10:38,212
2022/11/18 10:39,120
2022/11/18 10:40,57
2022/11/18 10:41,128
2022/11/18 10:42,137
2022/11/18 10:43,70
2022/11/18 10:44,18
2022/11/18 10:45,191
2022/11/18 10:46,228
2022/11/18 10:47,143
2022/11/18 10:48,64
2022/11/18 10:49,132
2022/11/18 10:50,184
2022/11/18 10:51,12
2022/11/18 10:52,197
2022/11/18 10:53,111
2022/11/18 10:54,205
2022/11/18 10:55,191
2022/11/18 10:56,36
2022/11/18 10:57,211
2022/11/18 10:58,87
2022/11/18 10:59,38
2022/11/18 11:00,233
2022/11/18 11:01,159
2022/11/18 11:02,61
2022/11/18 11:03,172
2022/11/18 11:04,110
2022/11/18 11:05,36
2022/11/18 11:06,23
2022/11/18 11:07,190
2022/11/18 11:08,227
2022/11/18 11:09,20
2022/11/18 11:10,192
2022/11/18 11:11,210
2022/11/18 11:12,77
2022/11/18 11:13,188
2022/11/18 11:14,24
2022/11/18 11:15,152
2022/11/18 11:16,165
2022/11/18 11:17,15
2022/11/18 11:18,207
2022/11/18 11:19,212
2022/11/18 11:20,183
2022/11/18 11:21,170
2022/11/18 11:22,60
2022/11/18 11:23,220
2022/11/18 11:24,47
2022/11/18 11:25,36
2022/11/18 11:26,133
2022/11/18 11:27,176
2022/11/18 11:28,195
2022/11/18 11:29,180
2022/11/18 11:30,60
2022/11/18 11:31,71
2022/11/18 11:32,45
2022/11/18 11:33,100
2022/11/18 11:34,57
2022/11/18 11:35,146
2022/11/18 11:36,237
2022/11/18 11:37,75
2022/11/18 11:38,214
2022/11/18 11:39,160
2022/11/18 11:40,189
2022/11/18 11:41,35
2022/11/18 11:42,204
2022/11/18 11:43,244
2022/11/18 11:44,59
2022/11/18 11:45,28
2022/11/18 11:46,15
2022/11/18 11:47,70
2022/11/18 11:48,234
2022/11/18 11:49,93
2022/11/18 11:50,143
2022/11/18 11:51,86
2022/11/18 11:52,172
2022/11/18 11:53,67
2022/11/18 11:54,82
2022/11/18 11:55,78
2022/11/18 11:56,114
2022/11/18 11:57,121
2022/11/18 11:58,198
2022/11/18 11:59,211
2022/11/18 12:00,164
2022/11/18 12:01,74
2022/11/18 12:02,10
2022/11/18 12:03,152
2022/11/18 12:04,242
2022/11/18 12:05,88
2022/11/18 12:06,103
2022/11/18 12:07,199
2022/11/18 12:08,93
2022/11/18 12:09,157
2022/11/18 12:10,50
2022/11/18 12:11,1
2022/11/18 12:12,179
2022/11/18 12:13,69
2022/11/18 12:14,15
2022/11/18 12:15,216
2022/11/18 12:16,197
2022/11/18 12:17,125
2022/11/18 12:18,67
2022/11/18 12:19,69
2022/11/18 12:20,187
2022/11/18 12:21,84
2022/11/18 12:22,121
2022/11/18 12:23,51
2022/11/18 12:24,252
2022/11/18 12:25,63
2022/11/18 12:26,201
2022/11/18 12:27,80
2022/11/18 12:28,224
2022/11/18 12:29,84
2022/11/18 12:30,148
2022/11/18 12:31,245
2022/11/18 12:32,244
2022/11/18 12:33,111
2022/11/18 12:34,192
2022/11/18 12:35,21
2022/11/18 12:36,94
2022/11/18 12:37,93
2022/11/18 12:38,170
2022/11/18 12:39,244
2022/11/18 12:40,171
2022/11/18 12:41,160
2022/11/18 12:42,123
2022/11/18 12:43,91
2022/11/18 12:44,95
2022/11/18 12:45,40
2022/11/18 12:46,21
2022/11/18 12:47,149
2022/11/18 12:48,154
2022/11/18 12:49,119
2022/11/18 12:50,168
2022/11/18 12:51,108
2022/11/18 12:52,186
2022/11/18 12:53,201
2022/11/18 12:54,250
2022/11/18 12:55,51
2022/11/18 12:56,203
2022/11/18 12:57,182
2022/11/18 12:58,127
2022/11/18 12:59,196
2022/11/18 13:00,92
2022/11/18 13:01,12
2022/11/18 13:02,130
2022/11/18 13:03,131
2022/11/18 13:04,122
2022/11/18 13:05,254
2022/11/18 13:06,243
2022/11/18 13:07,16
2022/11/18 13:08,38
2022/11/18 13:09,185
2022/11/18 13:10,59
2022/11/18 13:11,73
2022/11/18 13:12,93
2022/11/18 13:13,12
2022/11/18 13:14,197
2022/11/18 13:15,160
2022/11/18 13:16,199
2022/11/18 13:17,41
2022/11/18 13:18,9
2022/11/18 13:19,77
2022/11/18 13:20,100
2022/11/18 13:21,249
2022/11/18 13:22,126
2022/11/18 13:23,90
2022/11/18 13:24,180
2022/11/18 13:25,118
2022/11/18 13:26,229
2022/11/18 13:27,183
2022/11/18 13:28,106
2022/11/18 13:29,41
2022/11/18 13:30,19
2022/11/18 13:31,23
2022/11/18 13:32,225
2022/11/18 13:33,69
2022/11/18 13:34,244
2022/11/18 13:35,165
2022/11/18 13:36,133
2022/11/18 13:37,23
2022/11/18 13:38,48
2022/11/18 13:39,86
2022/11/18 13:40,106
2022/11/18 13:41,23
2022/11/18 13:42,236
2022/11/18 13:43,13
2022/11/18 13:44,121
2022/11/18 13:45,248
2022/11/18 13:46,234
2022/11/18 13:47,240
2022/11/18 13:48,56
2022/11/18 13:49,115
2022/11/18 13:50,58
2022/11/18 13:51,168
2022/11/18 13:52,19
2022/11/18 13:53,29
2022/11/18 13:54,200
2022/11/18 13:55,79
2022/11/18 13:56,251
2022/11/18 13:57,139
2022/11/18 13:58,92
2022/11/18 13:59,198
2022/11/18 14:00,206
2022/11/18 14:01,197
2022/11/18 14:02,127
2022/11/18 14:03,30
2022/11/18 14:04,120
2022/11/18 14:05,177
2022/11/18 14:06,110
2022/11/18 14:07,43
2022/11/18 14:08,119
2022/11/18 14:09,244
2022/11/18 14:10,3
2022/11/18 14:11,223
2022/11/18 14:12,25
2022/11/18 14:13,143
2022/11/18 14:14,100
2022/11/18 14:15,24
2022/11/18 14:16,219
2022/11/18 14:17,183
2022/11/18 14:18,174
2022/11/18 14:19,41
2022/11/18 14:20,76
2022/11/18 14:21,119
2022/11/18 14:22,150
2022/11/18 14:23,95
2022/11/18 14:24,140
2022/11/18 14:25,75
2022/11/18 14:26,83
2022/11/18 14:27,135
2022/11/18 14:28,21
2022/11/18 14:29,134
2022/11/18 14:30,195
2022/11/18 14:31,168
2022/11/18 14:32,229
2022/11/18 14:33,35
2022/11/18 14:34,113
2022/11/18 14:35,64
2022/11/18 14:36,86
2022/11/18 14:37,251
2022/11/18 14:38,158
2022/11/18 14:39,108
2022/11/18 14:40,11
2022/11/18 14:41,56
2022/11/18 14:42,23
2022/11/18 14:43,30
2022/11/18 14:44,135
2022/11/18 14:45,156
2022/11/18 14:46,106
2022/11/18 14:47,89
2022/11/18 14:48,165
2022/11/18 14:49,92
2022/11/18 14:50,168
2022/11/18 14:51,247
2022/11/18 14:52,13
2022/11/18 14:53,40
2022/11/18 14:54,47
2022/11/18 14:55,2
2022/11/18 14:56,73
2022/11/18 14:57,82
2022/11/18 14:58,203
2022/11/18 14:59,128
2022/11/18 15:00,64
2022/11/18 15:01,114
2022/11/18 15:02,67
2022/11/18 15:03,60
2022/11/18 15:04,167
2022/11/18 15:05,176
2022/11/18 15:06,54
2022/11/18 15:07,197
2022/11/18 15:08,25
2022/11/18 15:09,241
2022/11/18 15:10,75
2022/11/18 15:11,241
2022/11/18 15:12,117
2022/11/18 15:13,214
2022/11/18 15:14,105
2022/11/18 15:15,190
2022/11/18 15:16,252
2022/11/18 15:17,191
2022/11/18 15:18,208
2022/11/18 15:19,226
2022/11/18 15:20,27
2022/11/18 15:21,55
2022/11/18 15:22,179
2022/11/18 15:23,111
2022/11/18 15:24,74
2022/11/18 15:25,192
2022/11/18 15:26,86
2022/11/18 15:27,91
2022/11/18 15:28,231
2022/11/18 15:29,205
2022/11/18 15:30,237
2022/11/18 15:31,149
2022/11/18 15:32,86
2022/11/18 15:33,22
2022/11/18 15:34,73
2022/11/18 15:35,14
2022/11/18 15:36,116
2022/11/18 15:37,198
2022/11/18 15:38,66
2022/11/18 15:39,188
2022/11/18 15:40,69
2022/11/18 15:41,50
2022/11/18 15:42,70
2022/11/18 15:43,24
2022/11/18 15:44,119
2022/11/18 15:45,40
2022/11/18 15:46,225
2022/11/18 15:47,243
2022/11/18 15:48,70
2022/11/18 15:49,105
2022/11/18 15:50,185
2022/11/18 15:51,31
2022/11/18 15:52,243
2022/11/18 15:53,23
2022/11/18 15:54,62
2022/11/18 15:55,37
2022/11/18 15:56,196
2022/11/18 15:57,120
2022/11/18 15:58,151
2022/11/18 15:59,96
2022/11/18 16:00,8
2022/11/18 16:01,47
2022/11/18 16:02,24
2022/11/18 16:03,75
2022/11/18 16:04,2
2022/11/18 16:05,241
2022/11/18 16:06,118
2022/11/18 16:07,34
2022/11/18 16:08,76
2022/11/18 16:09,135
2022/11/18 16:10,221
2022/11/18 16:11,154
2022/11/18 16:12,163
2022/11/18 16:13,92
2022/11/18 16:14,97
2022/11/18 16:15,40
2022/11/18 16:16,215
2022/11/18 16:17,6
2022/11/18 16:18,178
2022/11/18 16:19,126
2022/11/18 16:20,84
2022/11/18 16:21,213
2022/11/18 16:22,44
2022/11/18 16:23,23
2022/11/18 16:24,20
2022/11/18 16:25,210
2022/11/18 16:26,216
2022/11/18 16:27,6
2022/11/18 16:28,215
2022/11/18 16:29,174
2022/11/18 16:30,126
2022/11/18 16:31,23
2022/11/18 16:32,31
2022/11/18 16:33,250
2022/11/18 16:34,48
2022/11/18 16:35,157
2022/11/18 16:36,201
2022/11/18 16:37,34
2022/11/18 16:38,101
2022/11/18 16:39,92
2022/11/18 16:40,114
2022/11/18 16:41,169
2022/11/18 16:42,101
2022/11/18 16:43,192
2022/11/18 16:44,230
2022/11/18 16:45,154
2022/11/18 16:46,154
2022/11/18 16:47,251
2022/11/18 16:48,104
2022/11/18 16:49,153
2022/11/18 16:50,251
2022/11/18 16:51,220
2022/11/18 16:52,181
2022/11/18 16:53,193
2022/11/18 16:54,121
2022/11/18 16:55,60
2022/11/18 16:56,224
2022/11/18 16:57,89
2022/11/18 16:58,145
2022/11/18 16:59,238
2022/11/18 17:00,113
2022/11/18 17:01,67
2022/11/18 17:02,130
2022/11/18 17:03,151
2022/11/18 17:04,76
2022/11/18 17:05,84
2022/11/18 17:06,164
2022/11/18 17:07,230
2022/11/18 17:08,116
2022/11/18 17:09,61
2022/11/18 17:10,65
2022/11/18 17:11,166
2022/11/18 17:12,227
2022/11/18 17:13,241
2022/11/18 17:14,84
2022/11/18 17:15,47
2022/11/18 17:16,117
2022/11/18 17:17,146
2022/11/18 17:18,56
2022/11/18 17:19,138
2022/11/18 17:20,51
2022/11/18 17:21,127
2022/11/18 17:22,146
2022/11/18 17:23,252
2022/11/18 17:24,33
2022/11/18 17:25,208
2022/11/18 17:26,33
2022/11/18 17:27,180
2022/11/18 17:28,190
2022/11/18 17:29,255
2022/11/18 17:30,236
2022/11/18 17:31,207
2022/11/18 17:32,23
2022/11/18 17:33,247
2022/11/18 17:34,79
2022/11/18 17:35,173
2022/11/18 17:36,94
2022/11/18 17:37,13
2022/11/18 17:38,138
2022/11/18 17:39,36
2022/11/18 17:40,216
2022/11/18 17:41,132
2022/11/18 17:42,67
2022/11/18 17:43,37
2022/11/18 17:44,85
2022/11/18 17:45,132
2022/11/18 17:46,119
2022/11/18 17:47,171
2022/11/18 17:48,80
2022/11/18 17:49,235
2022/11/18 17:50,246
2022/11/18 17:51,83
2022/11/18 17:52,83
2022/11/18 17:53,198
2022/11/18 17:54,91
2022/11/18 17:55,14
