date,OT
2016/7/3 13:15,112
2016/7/3 13:30,133
2016/7/3 13:45,165
2016/7/3 14:00,222
2016/7/3 14:15,68
2016/7/3 14:30,73
2016/7/3 14:45,71
2016/7/3 15:00,174
2016/7/3 15:15,152
2016/7/3 15:30,81
2016/7/3 15:45,218
2016/7/3 16:00,183
2016/7/3 16:15,187
2016/7/3 16:30,27
2016/7/3 16:45,226
2016/7/3 17:00,175
2016/7/3 17:15,81
2016/7/3 17:30,231
2016/7/3 17:45,106
2016/7/3 18:00,104
2016/7/3 18:15,177
2016/7/3 18:30,19
2016/7/3 18:45,192
2016/7/3 19:00,171
2016/7/3 19:15,166
2016/7/3 19:30,209
2016/7/3 19:45,20
2016/7/3 20:00,76
2016/7/3 20:15,175
2016/7/3 20:30,54
2016/7/3 20:45,17
2016/7/3 21:00,151
2016/7/3 21:15,251
2016/7/3 21:30,11
2016/7/3 21:45,7
2016/7/3 22:00,155
2016/7/3 22:15,227
2016/7/3 22:30,84
2016/7/3 22:45,66
2016/7/3 23:00,108
2016/7/3 23:15,241
2016/7/3 23:30,150
2016/7/3 23:45,27
2016/7/4 0:00,187
2016/7/4 0:15,164
2016/7/4 0:30,18
2016/7/4 0:45,60
2016/7/4 1:00,253
2016/7/4 1:15,7
2016/7/4 1:30,244
2016/7/4 1:45,103
2016/7/4 2:00,71
2016/7/4 2:15,84
2016/7/4 2:30,213
2016/7/4 2:45,94
2016/7/4 3:00,169
2016/7/4 3:15,101
2016/7/4 3:30,39
2016/7/4 3:45,104
2016/7/4 4:00,149
2016/7/4 4:15,170
2016/7/4 4:30,4
2016/7/4 4:45,225
2016/7/4 5:00,230
2016/7/4 5:15,64
2016/7/4 5:30,204
2016/7/4 5:45,165
2016/7/4 6:00,6
2016/7/4 6:15,139
2016/7/4 6:30,173
2016/7/4 6:45,217
2016/7/4 7:00,10
2016/7/4 7:15,20
2016/7/4 7:30,218
2016/7/4 7:45,237
2016/7/4 8:00,36
2016/7/4 8:15,85
2016/7/4 8:30,121
2016/7/4 8:45,166
2016/7/4 9:00,129
2016/7/4 9:15,190
2016/7/4 9:30,231
2016/7/4 9:45,32
2016/7/4 10:00,144
2016/7/4 10:15,67
2016/7/4 10:30,145
2016/7/4 10:45,245
2016/7/4 11:00,141
2016/7/4 11:15,85
2016/7/4 11:30,104
2016/7/4 11:45,122
2016/7/4 12:00,57
2016/7/4 12:15,135
2016/7/4 12:30,89
2016/7/4 12:45,59
2016/7/4 13:00,79
2016/7/4 13:15,204
2016/7/4 13:30,6
2016/7/4 13:45,37
2016/7/4 14:00,116
2016/7/4 14:15,109
2016/7/4 14:30,54
2016/7/4 14:45,27
2016/7/4 15:00,171
2016/7/4 15:15,77
2016/7/4 15:30,64
2016/7/4 15:45,72
2016/7/4 16:00,162
2016/7/4 16:15,227
2016/7/4 16:30,81
2016/7/4 16:45,211
2016/7/4 17:00,26
2016/7/4 17:15,132
2016/7/4 17:30,250
2016/7/4 17:45,202
2016/7/4 18:00,142
2016/7/4 18:15,49
2016/7/4 18:30,254
2016/7/4 18:45,171
2016/7/4 19:00,175
2016/7/4 19:15,94
2016/7/4 19:30,123
2016/7/4 19:45,189
2016/7/4 20:00,163
2016/7/4 20:15,152
2016/7/4 20:30,34
2016/7/4 20:45,229
2016/7/4 21:00,75
2016/7/4 21:15,124
2016/7/4 21:30,30
2016/7/4 21:45,185
2016/7/4 22:00,30
2016/7/4 22:15,164
2016/7/4 22:30,55
2016/7/4 22:45,4
2016/7/4 23:00,25
2016/7/4 23:15,237
2016/7/4 23:30,94
2016/7/4 23:45,84
2016/7/5 0:00,226
2016/7/5 0:15,158
2016/7/5 0:30,225
2016/7/5 0:45,182
2016/7/5 1:00,212
2016/7/5 1:15,147
2016/7/5 1:30,136
2016/7/5 1:45,12
2016/7/5 2:00,9
2016/7/5 2:15,224
2016/7/5 2:30,99
2016/7/5 2:45,253
2016/7/5 3:00,159
2016/7/5 3:15,232
2016/7/5 3:30,48
2016/7/5 3:45,128
2016/7/5 4:00,88
2016/7/5 4:15,229
2016/7/5 4:30,255
2016/7/5 4:45,3
2016/7/5 5:00,27
2016/7/5 5:15,190
2016/7/5 5:30,32
2016/7/5 5:45,5
2016/7/5 6:00,188
2016/7/5 6:15,51
2016/7/5 6:30,99
2016/7/5 6:45,120
2016/7/5 7:00,132
2016/7/5 7:15,124
2016/7/5 7:30,191
2016/7/5 7:45,184
2016/7/5 8:00,60
2016/7/5 8:15,209
2016/7/5 8:30,156
2016/7/5 8:45,97
2016/7/5 9:00,188
2016/7/5 9:15,77
2016/7/5 9:30,166
2016/7/5 9:45,236
2016/7/5 10:00,111
2016/7/5 10:15,0
2016/7/5 10:30,120
2016/7/5 10:45,56
2016/7/5 11:00,93
2016/7/5 11:15,182
2016/7/5 11:30,195
2016/7/5 11:45,33
2016/7/5 12:00,37
2016/7/5 12:15,69
2016/7/5 12:30,198
2016/7/5 12:45,133
2016/7/5 13:00,13
2016/7/5 13:15,188
2016/7/5 13:30,139
2016/7/5 13:45,132
2016/7/5 14:00,67
2016/7/5 14:15,57
2016/7/5 14:30,128
2016/7/5 14:45,141
2016/7/5 15:00,158
2016/7/5 15:15,152
2016/7/5 15:30,108
2016/7/5 15:45,72
2016/7/5 16:00,167
2016/7/5 16:15,226
2016/7/5 16:30,98
2016/7/5 16:45,171
2016/7/5 17:00,114
2016/7/5 17:15,247
2016/7/5 17:30,117
2016/7/5 17:45,19
2016/7/5 18:00,190
2016/7/5 18:15,157
2016/7/5 18:30,152
2016/7/5 18:45,136
2016/7/5 19:00,220
2016/7/5 19:15,210
2016/7/5 19:30,177
2016/7/5 19:45,227
2016/7/5 20:00,67
2016/7/5 20:15,196
2016/7/5 20:30,23
2016/7/5 20:45,87
2016/7/5 21:00,77
2016/7/5 21:15,72
2016/7/5 21:30,63
2016/7/5 21:45,99
2016/7/5 22:00,165
2016/7/5 22:15,41
2016/7/5 22:30,168
2016/7/5 22:45,253
2016/7/5 23:00,6
2016/7/5 23:15,16
2016/7/5 23:30,245
2016/7/5 23:45,209
2016/7/6 0:00,174
2016/7/6 0:15,38
2016/7/6 0:30,76
2016/7/6 0:45,40
2016/7/6 1:00,141
2016/7/6 1:15,36
2016/7/6 1:30,211
2016/7/6 1:45,250
2016/7/6 2:00,84
2016/7/6 2:15,41
2016/7/6 2:30,115
2016/7/6 2:45,65
2016/7/6 3:00,128
2016/7/6 3:15,124
2016/7/6 3:30,141
2016/7/6 3:45,74
2016/7/6 4:00,151
2016/7/6 4:15,181
2016/7/6 4:30,106
2016/7/6 4:45,70
2016/7/6 5:00,200
2016/7/6 5:15,16
2016/7/6 5:30,28
2016/7/6 5:45,56
2016/7/6 6:00,43
2016/7/6 6:15,191
2016/7/6 6:30,72
2016/7/6 6:45,117
2016/7/6 7:00,65
2016/7/6 7:15,121
2016/7/6 7:30,105
2016/7/6 7:45,132
2016/7/6 8:00,25
2016/7/6 8:15,10
2016/7/6 8:30,254
2016/7/6 8:45,42
2016/7/6 9:00,202
2016/7/6 9:15,228
2016/7/6 9:30,81
2016/7/6 9:45,116
2016/7/6 10:00,227
2016/7/6 10:15,36
2016/7/6 10:30,130
2016/7/6 10:45,0
2016/7/6 11:00,192
2016/7/6 11:15,161
2016/7/6 11:30,3
2016/7/6 11:45,172
2016/7/6 12:00,84
2016/7/6 12:15,236
2016/7/6 12:30,31
2016/7/6 12:45,177
2016/7/6 13:00,27
2016/7/6 13:15,12
2016/7/6 13:30,136
2016/7/6 13:45,70
2016/7/6 14:00,106
2016/7/6 14:15,150
2016/7/6 14:30,39
2016/7/6 14:45,188
2016/7/6 15:00,102
2016/7/6 15:15,39
2016/7/6 15:30,206
2016/7/6 15:45,221
2016/7/6 16:00,76
2016/7/6 16:15,25
2016/7/6 16:30,182
2016/7/6 16:45,52
2016/7/6 17:00,158
2016/7/6 17:15,29
2016/7/6 17:30,161
2016/7/6 17:45,179
2016/7/6 18:00,110
2016/7/6 18:15,47
2016/7/6 18:30,9
2016/7/6 18:45,248
2016/7/6 19:00,68
2016/7/6 19:15,238
2016/7/6 19:30,78
2016/7/6 19:45,155
2016/7/6 20:00,146
2016/7/6 20:15,247
2016/7/6 20:30,213
2016/7/6 20:45,215
2016/7/6 21:00,31
2016/7/6 21:15,115
2016/7/6 21:30,233
2016/7/6 21:45,5
2016/7/6 22:00,5
2016/7/6 22:15,120
2016/7/6 22:30,92
2016/7/6 22:45,68
2016/7/6 23:00,148
2016/7/6 23:15,241
2016/7/6 23:30,211
2016/7/6 23:45,90
2016/7/7 0:00,165
2016/7/7 0:15,217
2016/7/7 0:30,232
2016/7/7 0:45,206
2016/7/7 1:00,103
2016/7/7 1:15,216
2016/7/7 1:30,34
2016/7/7 1:45,48
2016/7/7 2:00,164
2016/7/7 2:15,92
2016/7/7 2:30,110
2016/7/7 2:45,210
2016/7/7 3:00,87
2016/7/7 3:15,24
2016/7/7 3:30,86
2016/7/7 3:45,204
2016/7/7 4:00,102
2016/7/7 4:15,37
2016/7/7 4:30,250
2016/7/7 4:45,48
2016/7/7 5:00,142
2016/7/7 5:15,190
2016/7/7 5:30,12
2016/7/7 5:45,2
2016/7/7 6:00,223
2016/7/7 6:15,86
2016/7/7 6:30,213
2016/7/7 6:45,43
2016/7/7 7:00,178
2016/7/7 7:15,156
2016/7/7 7:30,218
2016/7/7 7:45,152
2016/7/7 8:00,240
2016/7/7 8:15,132
2016/7/7 8:30,174
2016/7/7 8:45,52
2016/7/7 9:00,13
2016/7/7 9:15,158
2016/7/7 9:30,15
2016/7/7 9:45,209
2016/7/7 10:00,49
2016/7/7 10:15,218
2016/7/7 10:30,185
2016/7/7 10:45,251
2016/7/7 11:00,78
2016/7/7 11:15,188
2016/7/7 11:30,106
2016/7/7 11:45,236
2016/7/7 12:00,194
2016/7/7 12:15,206
2016/7/7 12:30,113
2016/7/7 12:45,177
2016/7/7 13:00,111
2016/7/7 13:15,59
2016/7/7 13:30,13
2016/7/7 13:45,202
2016/7/7 14:00,52
2016/7/7 14:15,190
2016/7/7 14:30,47
2016/7/7 14:45,224
2016/7/7 15:00,117
2016/7/7 15:15,255
2016/7/7 15:30,59
2016/7/7 15:45,122
2016/7/7 16:00,134
2016/7/7 16:15,139
2016/7/7 16:30,44
2016/7/7 16:45,90
2016/7/7 17:00,122
2016/7/7 17:15,192
2016/7/7 17:30,24
2016/7/7 17:45,229
2016/7/7 18:00,210
2016/7/7 18:15,200
2016/7/7 18:30,104
2016/7/7 18:45,169
2016/7/7 19:00,217
2016/7/7 19:15,225
2016/7/7 19:30,54
2016/7/7 19:45,251
2016/7/7 20:00,127
2016/7/7 20:15,177
2016/7/7 20:30,97
2016/7/7 20:45,188
2016/7/7 21:00,183
2016/7/7 21:15,94
2016/7/7 21:30,0
2016/7/7 21:45,171
2016/7/7 22:00,249
2016/7/7 22:15,168
2016/7/7 22:30,119
2016/7/7 22:45,86
2016/7/7 23:00,77
2016/7/7 23:15,68
2016/7/7 23:30,37
2016/7/7 23:45,156
2016/7/8 0:00,217
2016/7/8 0:15,153
2016/7/8 0:30,173
2016/7/8 0:45,170
2016/7/8 1:00,144
2016/7/8 1:15,195
2016/7/8 1:30,238
2016/7/8 1:45,141
2016/7/8 2:00,210
2016/7/8 2:15,178
2016/7/8 2:30,80
2016/7/8 2:45,251
2016/7/8 3:00,134
2016/7/8 3:15,96
2016/7/8 3:30,11
2016/7/8 3:45,163
2016/7/8 4:00,165
2016/7/8 4:15,169
2016/7/8 4:30,16
2016/7/8 4:45,82
2016/7/8 5:00,168
2016/7/8 5:15,145
2016/7/8 5:30,247
2016/7/8 5:45,104
2016/7/8 6:00,100
2016/7/8 6:15,231
2016/7/8 6:30,37
2016/7/8 6:45,226
2016/7/8 7:00,242
2016/7/8 7:15,138
2016/7/8 7:30,84
2016/7/8 7:45,184
2016/7/8 8:00,48
2016/7/8 8:15,21
2016/7/8 8:30,125
2016/7/8 8:45,180
2016/7/8 9:00,57
2016/7/8 9:15,228
2016/7/8 9:30,194
2016/7/8 9:45,212
2016/7/8 10:00,116
2016/7/8 10:15,138
2016/7/8 10:30,138
2016/7/8 10:45,53
2016/7/8 11:00,124
2016/7/8 11:15,148
2016/7/8 11:30,104
2016/7/8 11:45,9
2016/7/8 12:00,44
2016/7/8 12:15,38
2016/7/8 12:30,163
2016/7/8 12:45,174
2016/7/8 13:00,70
2016/7/8 13:15,121
2016/7/8 13:30,233
2016/7/8 13:45,66
2016/7/8 14:00,245
2016/7/8 14:15,201
2016/7/8 14:30,239
2016/7/8 14:45,97
2016/7/8 15:00,194
2016/7/8 15:15,94
2016/7/8 15:30,200
2016/7/8 15:45,241
2016/7/8 16:00,63
2016/7/8 16:15,246
2016/7/8 16:30,200
2016/7/8 16:45,85
2016/7/8 17:00,79
2016/7/8 17:15,137
2016/7/8 17:30,207
2016/7/8 17:45,222
2016/7/8 18:00,157
2016/7/8 18:15,245
2016/7/8 18:30,169
2016/7/8 18:45,162
2016/7/8 19:00,239
2016/7/8 19:15,216
2016/7/8 19:30,172
2016/7/8 19:45,93
2016/7/8 20:00,193
2016/7/8 20:15,205
2016/7/8 20:30,2
2016/7/8 20:45,235
2016/7/8 21:00,123
2016/7/8 21:15,33
2016/7/8 21:30,126
2016/7/8 21:45,62
2016/7/8 22:00,167
2016/7/8 22:15,171
2016/7/8 22:30,220
2016/7/8 22:45,254
2016/7/8 23:00,184
2016/7/8 23:15,56
2016/7/8 23:30,122
2016/7/8 23:45,14
2016/7/9 0:00,196
2016/7/9 0:15,134
2016/7/9 0:30,66
2016/7/9 0:45,9
2016/7/9 1:00,242
2016/7/9 1:15,86
2016/7/9 1:30,250
2016/7/9 1:45,228
2016/7/9 2:00,253
2016/7/9 2:15,172
2016/7/9 2:30,206
2016/7/9 2:45,213
2016/7/9 3:00,206
2016/7/9 3:15,178
2016/7/9 3:30,253
2016/7/9 3:45,123
2016/7/9 4:00,127
2016/7/9 4:15,133
2016/7/9 4:30,154
2016/7/9 4:45,111
2016/7/9 5:00,208
2016/7/9 5:15,132
2016/7/9 5:30,200
2016/7/9 5:45,159
2016/7/9 6:00,227
2016/7/9 6:15,190
2016/7/9 6:30,15
2016/7/9 6:45,224
2016/7/9 7:00,165
2016/7/9 7:15,148
2016/7/9 7:30,90
2016/7/9 7:45,59
2016/7/9 8:00,191
2016/7/9 8:15,38
2016/7/9 8:30,166
2016/7/9 8:45,141
2016/7/9 9:00,20
2016/7/9 9:15,114
2016/7/9 9:30,193
2016/7/9 9:45,66
2016/7/9 10:00,214
2016/7/9 10:15,51
2016/7/9 10:30,116
2016/7/9 10:45,206
2016/7/9 11:00,67
2016/7/9 11:15,152
2016/7/9 11:30,186
2016/7/9 11:45,34
2016/7/9 12:00,40
2016/7/9 12:15,240
2016/7/9 12:30,208
2016/7/9 12:45,37
2016/7/9 13:00,56
2016/7/9 13:15,127
2016/7/9 13:30,48
2016/7/9 13:45,163
2016/7/9 14:00,210
2016/7/9 14:15,87
2016/7/9 14:30,174
2016/7/9 14:45,44
2016/7/9 15:00,26
2016/7/9 15:15,153
2016/7/9 15:30,234
2016/7/9 15:45,238
2016/7/9 16:00,69
2016/7/9 16:15,254
2016/7/9 16:30,224
2016/7/9 16:45,173
2016/7/9 17:00,245
2016/7/9 17:15,166
2016/7/9 17:30,17
2016/7/9 17:45,215
2016/7/9 18:00,192
2016/7/9 18:15,60
2016/7/9 18:30,3
2016/7/9 18:45,250
2016/7/9 19:00,55
2016/7/9 19:15,242
2016/7/9 19:30,168
2016/7/9 19:45,125
2016/7/9 20:00,194
2016/7/9 20:15,42
2016/7/9 20:30,23
2016/7/9 20:45,121
2016/7/9 21:00,116
2016/7/9 21:15,107
2016/7/9 21:30,221
2016/7/9 21:45,215
2016/7/9 22:00,85
2016/7/9 22:15,14
2016/7/9 22:30,194
2016/7/9 22:45,72
2016/7/9 23:00,203
2016/7/9 23:15,150
2016/7/9 23:30,150
2016/7/9 23:45,36
2016/7/10 0:00,72
2016/7/10 0:15,210
2016/7/10 0:30,170
2016/7/10 0:45,195
2016/7/10 1:00,253
2016/7/10 1:15,113
2016/7/10 1:30,218
2016/7/10 1:45,211
2016/7/10 2:00,28
2016/7/10 2:15,176
2016/7/10 2:30,219
2016/7/10 2:45,121
2016/7/10 3:00,30
2016/7/10 3:15,78
2016/7/10 3:30,20
2016/7/10 3:45,163
2016/7/10 4:00,111
2016/7/10 4:15,168
2016/7/10 4:30,195
2016/7/10 4:45,246
2016/7/10 5:00,221
2016/7/10 5:15,96
2016/7/10 5:30,45
2016/7/10 5:45,139
2016/7/10 6:00,107
2016/7/10 6:15,73
2016/7/10 6:30,186
2016/7/10 6:45,142
2016/7/10 7:00,218
2016/7/10 7:15,176
2016/7/10 7:30,159
2016/7/10 7:45,135
2016/7/10 8:00,70
2016/7/10 8:15,114
2016/7/10 8:30,215
2016/7/10 8:45,41
2016/7/10 9:00,173
2016/7/10 9:15,186
2016/7/10 9:30,159
2016/7/10 9:45,119
2016/7/10 10:00,90
2016/7/10 10:15,182
2016/7/10 10:30,183
2016/7/10 10:45,2
2016/7/10 11:00,116
2016/7/10 11:15,137
2016/7/10 11:30,105
2016/7/10 11:45,47
2016/7/10 12:00,140
2016/7/10 12:15,62
2016/7/10 12:30,54
2016/7/10 12:45,66
2016/7/10 13:00,50
2016/7/10 13:15,201
2016/7/10 13:30,34
2016/7/10 13:45,38
2016/7/10 14:00,247
2016/7/10 14:15,208
2016/7/10 14:30,48
2016/7/10 14:45,185
2016/7/10 15:00,2
2016/7/10 15:15,227
2016/7/10 15:30,5
2016/7/10 15:45,140
2016/7/10 16:00,243
2016/7/10 16:15,123
2016/7/10 16:30,152
2016/7/10 16:45,33
2016/7/10 17:00,223
2016/7/10 17:15,76
2016/7/10 17:30,109
2016/7/10 17:45,54
2016/7/10 18:00,168
2016/7/10 18:15,105
2016/7/10 18:30,140
2016/7/10 18:45,20
2016/7/10 19:00,11
2016/7/10 19:15,242
2016/7/10 19:30,106
2016/7/10 19:45,186
2016/7/10 20:00,194
2016/7/10 20:15,58
2016/7/10 20:30,227
2016/7/10 20:45,109
2016/7/10 21:00,28
2016/7/10 21:15,171
2016/7/10 21:30,97
2016/7/10 21:45,107
2016/7/10 22:00,116
2016/7/10 22:15,62
2016/7/10 22:30,208
2016/7/10 22:45,2
2016/7/10 23:00,31
2016/7/10 23:15,180
2016/7/10 23:30,231
2016/7/10 23:45,157
2016/7/11 0:00,182
2016/7/11 0:15,18
2016/7/11 0:30,158
2016/7/11 0:45,40
2016/7/11 1:00,120
2016/7/11 1:15,0
2016/7/11 1:30,21
2016/7/11 1:45,57
2016/7/11 2:00,228
2016/7/11 2:15,22
2016/7/11 2:30,113
2016/7/11 2:45,102
2016/7/11 3:00,227
2016/7/11 3:15,36
2016/7/11 3:30,142
2016/7/11 3:45,43
2016/7/11 4:00,37
2016/7/11 4:15,33
2016/7/11 4:30,170
2016/7/11 4:45,98
2016/7/11 5:00,4
2016/7/11 5:15,163
2016/7/11 5:30,143
2016/7/11 5:45,102
2016/7/11 6:00,89
2016/7/11 6:15,248
2016/7/11 6:30,157
2016/7/11 6:45,237
2016/7/11 7:00,105
2016/7/11 7:15,241
2016/7/11 7:30,210
2016/7/11 7:45,101
2016/7/11 8:00,221
2016/7/11 8:15,40
2016/7/11 8:30,218
2016/7/11 8:45,218
2016/7/11 9:00,47
2016/7/11 9:15,72
2016/7/11 9:30,131
2016/7/11 9:45,250
2016/7/11 10:00,43
2016/7/11 10:15,221
2016/7/11 10:30,110
2016/7/11 10:45,113
2016/7/11 11:00,141
2016/7/11 11:15,98
2016/7/11 11:30,206
2016/7/11 11:45,208
2016/7/11 12:00,231
2016/7/11 12:15,187
2016/7/11 12:30,26
2016/7/11 12:45,143
2016/7/11 13:00,0
2016/7/11 13:15,175
2016/7/11 13:30,234
2016/7/11 13:45,231
2016/7/11 14:00,7
2016/7/11 14:15,220
2016/7/11 14:30,27
2016/7/11 14:45,223
2016/7/11 15:00,61
2016/7/11 15:15,180
2016/7/11 15:30,27
2016/7/11 15:45,136
2016/7/11 16:00,120
2016/7/11 16:15,107
2016/7/11 16:30,41
2016/7/11 16:45,35
2016/7/11 17:00,102
2016/7/11 17:15,45
2016/7/11 17:30,7
2016/7/11 17:45,154
2016/7/11 18:00,183
2016/7/11 18:15,232
2016/7/11 18:30,167
2016/7/11 18:45,44
2016/7/11 19:00,149
2016/7/11 19:15,212
2016/7/11 19:30,62
2016/7/11 19:45,182
2016/7/11 20:00,137
2016/7/11 20:15,110
2016/7/11 20:30,35
2016/7/11 20:45,119
2016/7/11 21:00,201
2016/7/11 21:15,11
2016/7/11 21:30,116
2016/7/11 21:45,82
2016/7/11 22:00,164
2016/7/11 22:15,61
2016/7/11 22:30,130
2016/7/11 22:45,160
2016/7/11 23:00,173
2016/7/11 23:15,149
2016/7/11 23:30,237
2016/7/11 23:45,172
2016/7/12 0:00,239
2016/7/12 0:15,102
2016/7/12 0:30,90
2016/7/12 0:45,87
2016/7/12 1:00,73
2016/7/12 1:15,54
2016/7/12 1:30,85
2016/7/12 1:45,192
2016/7/12 2:00,154
2016/7/12 2:15,150
2016/7/12 2:30,217
2016/7/12 2:45,189
2016/7/12 3:00,166
2016/7/12 3:15,215
2016/7/12 3:30,240
2016/7/12 3:45,106
2016/7/12 4:00,26
2016/7/12 4:15,55
2016/7/12 4:30,132
2016/7/12 4:45,77
